order_id,customer_id,customer_name,segment,category,sub_category,region,market,ship_mode,order_priority,quantity,sales,profit,discount,order_date,state
CA-2014-100694,GH-14410,Gary Hansen,Consumer,Technology,Copiers,East,LATAM,Standard Class,High,4,1985.24,-478.86,0.45,2014-06-02,Washington
CA-2015-100695,AA-10315,Alex Avila,Home Office,Office Supplies,Appliances,East,EU,First Class,Critical,10,1038.20,49.03,0.00,2015-06-22,Ohio
CA-2015-100696,DV-13045,Darrin Van Huff,Home Office,Technology,Phones,South,EU,First Class,Low,11,336.27,-8.40,0.00,2014-10-15,Texas
CA-2016-100697,DV-13045,Darrin Van Huff,Consumer,Furniture,Bookcases,South,EU,First Class,Critical,11,4110.15,-470.79,0.10,2014-10-14,Illinois
CA-2015-100698,KB-16585,Ken Black,Corporate,Office Supplies,Art,Central,APAC,Second Class,High,2,672.26,-100.30,0.45,2014-05-14,Washington
CA-2016-100699,LC-16885,Lena Creighton,Consumer,Office Supplies,Art,East,LATAM,Standard Class,Low,2,139.18,-79.58,0.45,2015-08-24,Virginia
CA-2014-100700,RA-19885,Ruben Ausman,Consumer,Office Supplies,Fasteners,East,LATAM,First Class,High,12,2876.76,134.67,0.10,2014-06-07,Illinois
CA-2016-100701,TB-21520,Tracy Blumstein,Consumer,Technology,Accessories,East,APAC,Second Class,High,7,269.64,-43.02,0.30,2016-09-02,California
CA-2016-100702,LC-16885,Lena Creighton,Consumer,Furniture,Chairs,East,LATAM,Same Day,Critical,12,4898.28,-269.15,0.30,2016-06-10,Pennsylvania
CA-2014-100703,RA-19885,Ruben Ausman,Home Office,Office Supplies,Envelopes,South,APAC,First Class,Medium,3,20.34,-10.34,0.45,2015-12-15,Florida
CA-2016-100704,AG-10270,Alejandro Grove,Consumer,Technology,Accessories,Central,EU,First Class,Low,3,347.55,-172.09,0.45,2014-02-10,Washington
CA-2014-100705,HP-14815,Harold Pawlan,Home Office,Technology,Accessories,Central,EU,Same Day,High,1,326.08,-5.89,0.45,2014-11-29,Illinois
CA-2014-100706,DV-13045,Darrin Van Huff,Home Office,Technology,Accessories,West,LATAM,First Class,Medium,14,2533.44,-722.34,0.20,2016-09-21,Ohio
CA-2016-100707,PK-19075,Pete Kriz,Home Office,Office Supplies,Fasteners,South,APAC,Second Class,Critical,4,1171.68,-467.30,0.30,2014-08-26,New York
CA-2016-100708,MA-17560,Matt Abelman,Consumer,Furniture,Tables,Central,US,First Class,Medium,3,1226.16,-217.33,0.10,2015-05-18,Texas
CA-2016-100709,EB-13870,Emily Burns,Corporate,Technology,Copiers,West,EU,Standard Class,Low,2,152.08,-51.80,0.30,2016-07-19,Pennsylvania
CA-2014-100710,EB-13870,Emily Burns,Corporate,Furniture,Bookcases,East,US,Standard Class,Low,14,163.94,-18.70,0.00,2016-02-28,Virginia
CA-2014-100711,KB-16585,Ken Black,Corporate,Technology,Accessories,Central,LATAM,Second Class,Medium,4,295.68,-20.68,0.45,2016-04-15,California
CA-2016-100712,SN-20710,Stephanie Phelps,Corporate,Technology,Machines,West,LATAM,Second Class,Low,11,3014.99,1013.64,0.00,2014-04-16,Washington
CA-2016-100713,CG-12520,Claire Gute,Corporate,Furniture,Tables,West,LATAM,Second Class,Low,7,545.65,-138.15,0.20,2016-06-19,Washington
CA-2014-100714,BH-11710,Brosina Hoffman,Consumer,Office Supplies,Labels,East,EU,Same Day,High,2,619.54,21.26,0.00,2016-08-04,North Carolina
CA-2015-100715,IM-15070,Irene Maddox,Consumer,Technology,Phones,Central,LATAM,First Class,High,3,1341.27,8.17,0.20,2014-10-21,New York
CA-2015-100716,CG-12520,Claire Gute,Consumer,Furniture,Chairs,West,LATAM,First Class,Medium,6,468.90,-14.60,0.30,2016-03-15,New York
CA-2016-100717,KB-16585,Ken Black,Corporate,Furniture,Chairs,Central,EU,Second Class,Critical,13,2542.54,-200.27,0.20,2015-05-08,Pennsylvania
CA-2014-100718,SN-20710,Stephanie Phelps,Home Office,Office Supplies,Supplies,South,EU,Standard Class,Medium,9,2239.56,-259.98,0.45,2015-01-29,Illinois
CA-2015-100719,CG-12520,Claire Gute,Corporate,Furniture,Bookcases,East,APAC,Same Day,Medium,6,1688.40,504.14,0.10,2014-03-03,Virginia
CA-2016-100720,EH-13945,Eric Hoffmann,Consumer,Furniture,Chairs,South,US,Same Day,High,14,1626.38,-363.98,0.10,2015-12-14,California
CA-2014-100721,BH-11710,Brosina Hoffman,Consumer,Technology,Accessories,East,US,Standard Class,Critical,8,3356.24,-941.02,0.10,2015-01-10,Texas
CA-2015-100722,IM-15070,Irene Maddox,Corporate,Office Supplies,Binders,West,APAC,Standard Class,Medium,12,3193.08,-301.36,0.20,2016-01-10,California
CA-2015-100723,CV-12805,Cynthia Voltz,Home Office,Furniture,Chairs,Central,APAC,Second Class,Critical,9,759.33,31.32,0.30,2015-11-28,Texas
CA-2015-100724,AG-10270,Alejandro Grove,Consumer,Furniture,Tables,West,LATAM,Same Day,High,3,1118.55,-109.19,0.30,2014-08-13,Pennsylvania
CA-2014-100725,EB-13870,Emily Burns,Consumer,Furniture,Bookcases,Central,APAC,Standard Class,Medium,13,2455.44,-916.92,0.30,2014-04-22,Florida
CA-2014-100726,IM-15070,Irene Maddox,Home Office,Technology,Accessories,East,US,Second Class,High,2,219.80,64.12,0.00,2014-11-13,New York
CA-2014-100727,LC-16885,Lena Creighton,Corporate,Technology,Accessories,West,APAC,First Class,Critical,10,4933.10,-2320.07,0.30,2014-11-19,Virginia
CA-2015-100728,HP-14815,Harold Pawlan,Corporate,Office Supplies,Paper,West,EU,Standard Class,Critical,12,2173.68,340.67,0.10,2014-04-10,Ohio
CA-2014-100729,LC-16885,Lena Creighton,Home Office,Furniture,Furnishings,East,EU,Second Class,Medium,3,240.03,-107.73,0.30,2015-10-03,Virginia
CA-2015-100730,GH-14410,Gary Hansen,Consumer,Technology,Machines,South,EU,Second Class,Low,8,3150.00,-664.50,0.20,2015-10-01,Texas
CA-2016-100731,LC-16885,Lena Creighton,Consumer,Technology,Phones,South,US,Same Day,High,2,806.68,159.81,0.10,2014-11-13,Texas
CA-2016-100732,ZD-21925,Zuschuss Donatelli,Corporate,Furniture,Bookcases,Central,LATAM,First Class,Critical,5,1451.85,-496.53,0.20,2014-07-03,Texas
CA-2016-100733,BH-11710,Brosina Hoffman,Home Office,Technology,Phones,East,LATAM,First Class,High,1,184.92,-25.78,0.20,2016-05-27,Illinois
CA-2014-100734,SO-20335,Sean O'Donnell,Home Office,Technology,Phones,East,US,Second Class,Low,9,2050.20,417.01,0.00,2015-10-22,Florida
CA-2014-100735,EB-13870,Emily Burns,Corporate,Furniture,Tables,South,LATAM,Same Day,Low,14,575.68,39.26,0.30,2015-11-17,New York
CA-2015-100736,IM-15070,Irene Maddox,Corporate,Technology,Accessories,South,EU,Same Day,Low,7,2696.89,-105.21,0.10,2014-03-08,Florida
CA-2016-100737,TB-21520,Tracy Blumstein,Corporate,Furniture,Chairs,West,APAC,Same Day,Critical,8,616.24,-56.62,0.10,2014-02-02,Washington
CA-2014-100738,DV-13045,Darrin Van Huff,Consumer,Furniture,Bookcases,West,APAC,Same Day,Low,13,4464.46,-1054.30,0.20,2014-06-30,Florida
CA-2014-100739,TB-21520,Tracy Blumstein,Corporate,Office Supplies,Supplies,Central,APAC,Second Class,Medium,4,1345.88,-377.32,0.20,2014-02-25,Illinois
CA-2015-100740,EH-13945,Eric Hoffmann,Home Office,Office Supplies,Storage,South,US,Second Class,Low,9,3113.73,1020.16,0.10,2015-03-24,North Carolina
CA-2015-100741,RA-19885,Ruben Ausman,Consumer,Furniture,Furnishings,South,APAC,Standard Class,Critical,11,5425.75,-2120.27,0.20,2016-07-07,Florida
CA-2016-100742,GH-14410,Gary Hansen,Consumer,Technology,Accessories,West,EU,Second Class,Critical,8,3775.60,423.96,0.10,2015-10-17,Virginia
CA-2014-100743,IM-15070,Irene Maddox,Corporate,Technology,Phones,Central,US,First Class,High,4,709.20,235.19,0.10,2015-08-14,Virginia
CA-2016-100744,BH-11710,Brosina Hoffman,Corporate,Technology,Phones,Central,US,Second Class,Critical,11,5494.83,-1281.66,0.30,2014-12-27,Pennsylvania
CA-2016-100745,SF-20065,Sandra Flanagan,Corporate,Furniture,Chairs,Central,US,Standard Class,Low,9,1986.84,296.65,0.20,2015-12-07,New York
CA-2016-100746,CV-12805,Cynthia Voltz,Corporate,Furniture,Tables,West,APAC,Same Day,Medium,2,501.44,-23.72,0.45,2014-04-13,Washington
CA-2015-100747,TB-21520,Tracy Blumstein,Corporate,Technology,Phones,South,US,First Class,Medium,2,203.60,24.00,0.30,2014-12-26,Virginia
CA-2015-100748,ZD-21925,Zuschuss Donatelli,Consumer,Office Supplies,Fasteners,West,US,Second Class,High,5,2100.25,-130.96,0.30,2014-01-05,Virginia
CA-2015-100749,RA-19885,Ruben Ausman,Consumer,Office Supplies,Labels,South,US,Same Day,Medium,3,1439.34,-493.42,0.30,2016-09-23,Pennsylvania
CA-2014-100750,IM-15070,Irene Maddox,Home Office,Office Supplies,Labels,West,LATAM,First Class,Medium,9,750.87,-176.66,0.10,2016-03-31,Illinois
CA-2016-100751,HP-14815,Harold Pawlan,Home Office,Furniture,Bookcases,West,LATAM,Standard Class,Medium,1,221.52,-121.95,0.45,2015-09-25,Ohio
CA-2014-100752,CV-12805,Cynthia Voltz,Home Office,Technology,Machines,South,APAC,Standard Class,High,3,370.98,-39.69,0.10,2015-07-03,New York
CA-2016-100753,AA-10315,Alex Avila,Consumer,Technology,Accessories,West,EU,First Class,High,11,5417.17,-692.83,0.00,2016-08-07,Texas
CA-2014-100754,SO-20335,Sean O'Donnell,Corporate,Furniture,Tables,West,LATAM,Standard Class,Medium,14,2574.46,-118.37,0.10,2015-05-18,Pennsylvania
CA-2016-100755,EB-13870,Emily Burns,Home Office,Office Supplies,Storage,West,US,First Class,High,13,1101.75,-433.44,0.20,2014-07-02,Ohio
CA-2016-100756,RA-19885,Ruben Ausman,Consumer,Technology,Accessories,West,EU,Second Class,High,3,789.81,159.76,0.20,2014-07-17,New York
CA-2014-100757,HP-14815,Harold Pawlan,Consumer,Furniture,Furnishings,Central,APAC,Same Day,Critical,3,341.34,-43.03,0.10,2015-05-09,Pennsylvania
CA-2016-100758,GH-14410,Gary Hansen,Home Office,Office Supplies,Envelopes,Central,EU,Second Class,Critical,5,453.05,102.03,0.20,2014-04-16,Pennsylvania
CA-2014-100759,TB-21520,Tracy Blumstein,Home Office,Office Supplies,Fasteners,Central,APAC,Standard Class,Critical,14,2278.92,443.80,0.00,2015-03-16,Texas
CA-2016-100760,DV-13045,Darrin Van Huff,Corporate,Technology,Machines,South,US,Standard Class,Medium,10,2078.60,-234.16,0.45,2015-10-23,Illinois
CA-2015-100761,EH-13945,Eric Hoffmann,Consumer,Furniture,Furnishings,West,APAC,Standard Class,High,4,163.84,-25.92,0.20,2016-03-09,Washington
CA-2016-100762,TB-21520,Tracy Blumstein,Consumer,Technology,Machines,West,APAC,Standard Class,Critical,4,1132.04,-357.33,0.30,2014-08-06,Pennsylvania
CA-2015-100763,KB-16585,Ken Black,Consumer,Office Supplies,Envelopes,West,LATAM,Second Class,High,4,118.32,-20.81,0.30,2014-10-09,North Carolina
CA-2015-100764,EB-13870,Emily Burns,Corporate,Furniture,Bookcases,East,LATAM,Standard Class,Low,5,69.15,-0.54,0.45,2016-07-22,Illinois
CA-2015-100765,CV-12805,Cynthia Voltz,Corporate,Furniture,Bookcases,South,US,First Class,Critical,8,416.64,-12.45,0.30,2014-10-09,North Carolina
CA-2014-100766,DV-13045,Darrin Van Huff,Corporate,Office Supplies,Fasteners,West,US,Second Class,Low,12,5904.72,304.90,0.30,2016-09-17,California
CA-2014-100767,AA-10315,Alex Avila,Home Office,Furniture,Furnishings,Central,US,Standard Class,High,14,4835.04,-1706.18,0.30,2014-04-01,California
CA-2015-100768,BH-11710,Brosina Hoffman,Home Office,Furniture,Furnishings,East,EU,Same Day,Low,2,271.08,-36.72,0.45,2015-01-24,Texas
CA-2016-100769,KB-16585,Ken Black,Corporate,Furniture,Tables,South,APAC,First Class,Critical,11,2487.76,346.16,0.00,2014-09-04,Washington
CA-2016-100770,SO-20335,Sean O'Donnell,Home Office,Office Supplies,Fasteners,East,US,Standard Class,Critical,12,551.76,-58.98,0.45,2014-09-06,California
CA-2014-100771,HP-14815,Harold Pawlan,Home Office,Furniture,Chairs,Central,APAC,Same Day,Medium,8,3281.28,55.68,0.10,2014-12-15,Virginia
CA-2014-100772,BH-11710,Brosina Hoffman,Corporate,Furniture,Chairs,East,US,First Class,Critical,6,1175.16,75.34,0.30,2015-06-10,Texas
CA-2014-100773,ZD-21925,Zuschuss Donatelli,Corporate,Technology,Accessories,East,APAC,Standard Class,Critical,3,699.51,198.85,0.00,2014-09-04,Virginia
CA-2014-100774,TB-21520,Tracy Blumstein,Corporate,Office Supplies,Fasteners,South,APAC,Standard Class,Critical,2,927.66,28.18,0.00,2014-08-06,Florida
CA-2015-100775,SF-20065,Sandra Flanagan,Consumer,Furniture,Bookcases,Central,LATAM,Same Day,Low,11,2137.85,-799.44,0.30,2014-07-13,California
CA-2014-100776,CV-12805,Cynthia Voltz,Home Office,Furniture,Bookcases,West,APAC,Second Class,Critical,4,248.08,43.14,0.00,2014-09-02,Pennsylvania
CA-2014-100777,EB-13870,Emily Burns,Corporate,Furniture,Chairs,Central,APAC,Standard Class,Low,12,4954.92,-387.17,0.20,2014-06-25,Texas
CA-2014-100778,GH-14410,Gary Hansen,Consumer,Technology,Phones,East,APAC,Same Day,Medium,12,1873.68,-354.78,0.10,2015-11-29,California
CA-2016-100779,MA-17560,Matt Abelman,Consumer,Office Supplies,Labels,Central,LATAM,Standard Class,Critical,1,92.87,16.05,0.20,2014-06-24,Washington
CA-2016-100780,MA-17560,Matt Abelman,Consumer,Furniture,Bookcases,East,US,Standard Class,High,14,190.54,27.24,0.20,2015-06-22,Illinois
CA-2014-100781,TB-21520,Tracy Blumstein,Corporate,Office Supplies,Labels,Central,APAC,Same Day,Low,9,1191.42,-399.37,0.30,2015-04-15,Florida
CA-2015-100782,GH-14410,Gary Hansen,Corporate,Technology,Accessories,West,EU,Same Day,High,3,1468.29,188.81,0.10,2014-05-26,Washington
CA-2016-100783,SO-20335,Sean O'Donnell,Corporate,Furniture,Tables,East,APAC,First Class,High,11,642.73,109.36,0.20,2015-11-27,Pennsylvania
CA-2016-100784,LC-16885,Lena Creighton,Consumer,Office Supplies,Fasteners,South,LATAM,First Class,High,5,496.65,-154.93,0.45,2014-12-18,New York
CA-2016-100785,CG-12520,Claire Gute,Home Office,Office Supplies,Binders,East,APAC,Same Day,High,8,2736.48,-59.28,0.45,2015-10-01,New York
CA-2015-100786,ZD-21925,Zuschuss Donatelli,Consumer,Furniture,Tables,South,APAC,Standard Class,Low,1,112.58,-64.14,0.45,2015-05-16,Florida
CA-2016-100787,AA-10315,Alex Avila,Corporate,Office Supplies,Fasteners,East,EU,Same Day,Low,13,5592.73,-3071.67,0.45,2014-03-30,Florida
CA-2014-100788,PK-19075,Pete Kriz,Corporate,Furniture,Tables,Central,APAC,Second Class,Critical,6,768.72,-173.22,0.30,2016-09-17,Illinois
CA-2014-100789,LC-16885,Lena Creighton,Corporate,Furniture,Chairs,South,EU,Same Day,Critical,5,360.85,-187.75,0.45,2014-11-09,New York
CA-2015-100790,AA-10315,Alex Avila,Corporate,Technology,Phones,South,LATAM,Standard Class,Low,12,1920.72,-183.53,0.20,2015-03-14,Pennsylvania
CA-2016-100791,SO-20335,Sean O'Donnell,Home Office,Furniture,Furnishings,Central,US,Same Day,Medium,13,1626.43,-662.73,0.45,2015-09-28,Pennsylvania
CA-2016-100792,CG-12520,Claire Gute,Consumer,Office Supplies,Supplies,Central,US,First Class,Critical,8,3363.20,-553.08,0.00,2016-04-29,Illinois
CA-2015-100793,DV-13045,Darrin Van Huff,Consumer,Furniture,Bookcases,East,EU,First Class,High,12,1278.12,83.50,0.10,2016-09-17,California
CA-2016-100794,MA-17560,Matt Abelman,Consumer,Technology,Copiers,East,EU,Standard Class,Critical,2,76.48,7.07,0.10,2014-05-04,California
CA-2014-100795,GH-14410,Gary Hansen,Home Office,Office Supplies,Paper,Central,LATAM,Standard Class,Critical,1,463.39,-63.50,0.20,2014-07-08,Texas
CA-2016-100796,CV-12805,Cynthia Voltz,Home Office,Furniture,Chairs,East,LATAM,Same Day,High,3,1230.54,-232.57,0.10,2016-01-30,Florida
CA-2014-100797,BH-11710,Brosina Hoffman,Corporate,Technology,Phones,South,LATAM,Second Class,Low,6,2013.06,-501.69,0.30,2016-03-30,Florida
CA-2016-100798,TB-21520,Tracy Blumstein,Home Office,Furniture,Tables,South,US,First Class,Medium,1,292.37,64.12,0.00,2016-07-03,Ohio
CA-2016-100799,TB-21520,Tracy Blumstein,Home Office,Office Supplies,Appliances,South,US,Second Class,Medium,3,546.27,-280.23,0.45,2016-07-13,Illinois
CA-2016-100800,CV-12805,Cynthia Voltz,Corporate,Technology,Machines,South,US,Same Day,Critical,8,2872.16,-342.01,0.10,2016-02-20,Ohio
CA-2015-100801,RA-19885,Ruben Ausman,Consumer,Technology,Copiers,Central,APAC,Same Day,Low,10,3557.10,-519.31,0.45,2015-06-23,California
CA-2015-100802,CG-12520,Claire Gute,Corporate,Technology,Copiers,East,EU,Standard Class,Medium,4,211.16,26.32,0.00,2015-11-27,Pennsylvania
CA-2015-100803,EH-13945,Eric Hoffmann,Corporate,Furniture,Bookcases,West,EU,First Class,Low,10,1289.90,452.01,0.00,2014-03-16,Ohio
CA-2014-100804,EB-13870,Emily Burns,Home Office,Furniture,Chairs,East,LATAM,Second Class,Low,4,519.92,-30.54,0.30,2014-08-19,North Carolina
CA-2015-100805,CG-12520,Claire Gute,Home Office,Technology,Accessories,West,APAC,Second Class,Critical,4,85.80,24.08,0.10,2015-01-04,Washington
CA-2014-100806,HP-14815,Harold Pawlan,Consumer,Technology,Phones,South,LATAM,Same Day,Low,9,1613.61,-105.14,0.45,2016-05-23,North Carolina
CA-2015-100807,SO-20335,Sean O'Donnell,Consumer,Furniture,Furnishings,East,APAC,First Class,Critical,2,126.74,-33.78,0.10,2015-07-08,Illinois
CA-2016-100808,SO-20335,Sean O'Donnell,Home Office,Furniture,Furnishings,Central,LATAM,Standard Class,Low,2,539.08,137.24,0.10,2016-08-12,North Carolina
CA-2014-100809,MA-17560,Matt Abelman,Consumer,Office Supplies,Appliances,East,APAC,Standard Class,Medium,1,172.33,-46.47,0.20,2016-06-28,Ohio
CA-2014-100810,SO-20335,Sean O'Donnell,Home Office,Technology,Accessories,South,EU,First Class,Low,6,2943.72,-327.35,0.30,2015-09-20,New York
CA-2014-100811,DV-13045,Darrin Van Huff,Consumer,Office Supplies,Supplies,West,US,Second Class,Critical,4,1307.68,-247.89,0.30,2016-03-11,California
CA-2016-100812,SN-20710,Stephanie Phelps,Consumer,Office Supplies,Appliances,West,LATAM,Standard Class,High,7,2688.07,-55.60,0.10,2015-03-14,Illinois
CA-2015-100813,HP-14815,Harold Pawlan,Home Office,Office Supplies,Paper,West,US,Second Class,Low,1,122.89,22.44,0.00,2014-08-21,New York
CA-2014-100814,DV-13045,Darrin Van Huff,Corporate,Furniture,Tables,East,LATAM,Same Day,Low,3,434.67,-75.07,0.20,2015-11-02,New York
CA-2014-100815,SO-20335,Sean O'Donnell,Corporate,Office Supplies,Supplies,Central,APAC,First Class,Medium,4,999.96,183.46,0.20,2016-05-29,Virginia
CA-2016-100816,AG-10270,Alejandro Grove,Corporate,Office Supplies,Supplies,Central,US,Second Class,Medium,9,510.03,94.50,0.20,2015-12-24,Virginia
CA-2016-100817,PK-19075,Pete Kriz,Corporate,Office Supplies,Supplies,South,US,Standard Class,Critical,4,263.04,-72.78,0.10,2014-08-29,California
CA-2016-100818,AG-10270,Alejandro Grove,Corporate,Office Supplies,Paper,South,US,Same Day,Critical,5,2072.25,-334.01,0.00,2016-05-25,Ohio
CA-2015-100819,DV-13045,Darrin Van Huff,Consumer,Furniture,Chairs,Central,US,First Class,High,7,674.03,-103.72,0.30,2015-11-08,North Carolina
CA-2016-100820,HP-14815,Harold Pawlan,Home Office,Furniture,Furnishings,West,US,Same Day,High,12,4985.64,312.76,0.30,2016-03-12,Virginia
CA-2014-100821,TB-21520,Tracy Blumstein,Consumer,Office Supplies,Supplies,West,APAC,First Class,Low,5,427.30,-83.85,0.30,2016-08-04,Washington
CA-2016-100822,SN-20710,Stephanie Phelps,Corporate,Office Supplies,Labels,West,US,First Class,High,10,2003.30,-945.01,0.45,2014-10-03,Florida
CA-2015-100823,IM-15070,Irene Maddox,Home Office,Office Supplies,Storage,East,LATAM,Standard Class,Low,1,222.76,-106.02,0.30,2015-01-03,Florida
CA-2015-100824,RA-19885,Ruben Ausman,Corporate,Technology,Machines,East,EU,Second Class,Medium,2,446.04,43.66,0.20,2014-10-10,North Carolina
CA-2015-100825,CV-12805,Cynthia Voltz,Home Office,Furniture,Chairs,Central,US,Second Class,Low,2,658.06,95.34,0.10,2016-05-31,Florida
CA-2014-100826,AG-10270,Alejandro Grove,Home Office,Furniture,Furnishings,South,US,Standard Class,Medium,9,3245.13,-1614.28,0.45,2014-04-22,Washington
CA-2015-100827,KB-16585,Ken Black,Consumer,Technology,Machines,West,APAC,First Class,High,14,5771.22,-2617.79,0.30,2015-03-13,Pennsylvania
CA-2014-100828,CV-12805,Cynthia Voltz,Home Office,Office Supplies,Storage,West,US,Second Class,High,5,1564.25,-94.80,0.10,2014-10-25,Virginia
CA-2014-100829,GH-14410,Gary Hansen,Corporate,Technology,Machines,West,US,Second Class,Critical,4,770.12,-484.26,0.45,2016-01-14,Virginia
CA-2015-100830,BH-11710,Brosina Hoffman,Consumer,Technology,Accessories,Central,EU,First Class,Medium,10,2388.00,-744.53,0.45,2014-11-21,Illinois
CA-2015-100831,PK-19075,Pete Kriz,Corporate,Office Supplies,Labels,West,APAC,Standard Class,High,12,5836.08,-62.71,0.10,2016-09-07,Ohio
CA-2016-100832,RA-19885,Ruben Ausman,Consumer,Furniture,Tables,South,EU,First Class,High,13,2760.29,-308.92,0.45,2014-05-09,Illinois
CA-2014-100833,KB-16585,Ken Black,Consumer,Furniture,Bookcases,South,US,Second Class,Low,7,1493.87,111.16,0.10,2015-10-10,Pennsylvania
CA-2016-100834,AG-10270,Alejandro Grove,Consumer,Technology,Phones,West,EU,Same Day,Critical,12,659.88,225.68,0.00,2014-01-25,Illinois
CA-2015-100835,AA-10315,Alex Avila,Home Office,Office Supplies,Supplies,West,US,Standard Class,High,4,1429.72,27.06,0.00,2016-04-24,Ohio
CA-2014-100836,EH-13945,Eric Hoffmann,Home Office,Technology,Phones,East,US,Second Class,Low,12,5018.76,464.13,0.20,2015-12-18,North Carolina
CA-2015-100837,LC-16885,Lena Creighton,Consumer,Office Supplies,Storage,East,APAC,Same Day,High,7,1145.34,35.09,0.10,2015-08-26,California
CA-2014-100838,LC-16885,Lena Creighton,Consumer,Technology,Phones,East,LATAM,First Class,High,5,823.95,76.01,0.20,2016-09-03,New York
CA-2014-100839,SF-20065,Sandra Flanagan,Corporate,Office Supplies,Binders,Central,US,Second Class,High,2,294.96,-63.33,0.30,2016-06-25,Texas
CA-2016-100840,BH-11710,Brosina Hoffman,Consumer,Furniture,Chairs,West,LATAM,Standard Class,High,1,301.20,127.68,0.00,2015-07-07,Washington
CA-2014-100841,ZD-21925,Zuschuss Donatelli,Home Office,Technology,Phones,West,LATAM,Same Day,Critical,12,2702.28,649.02,0.10,2014-10-30,Florida
CA-2014-100842,SO-20335,Sean O'Donnell,Home Office,Furniture,Furnishings,West,APAC,Second Class,High,12,4032.12,493.40,0.20,2016-02-02,Florida
CA-2016-100843,TB-21520,Tracy Blumstein,Home Office,Technology,Accessories,Central,EU,Standard Class,Low,12,4146.36,338.74,0.00,2016-08-12,Washington
CA-2015-100844,AA-10315,Alex Avila,Consumer,Technology,Phones,South,APAC,Second Class,Medium,14,6606.18,-842.71,0.10,2014-06-05,New York
CA-2016-100845,GH-14410,Gary Hansen,Consumer,Technology,Copiers,West,LATAM,First Class,Critical,1,219.99,-30.24,0.30,2014-08-02,North Carolina
CA-2014-100846,PK-19075,Pete Kriz,Corporate,Technology,Machines,South,LATAM,Same Day,High,8,2140.64,579.32,0.10,2016-05-10,Virginia
CA-2015-100847,MA-17560,Matt Abelman,Consumer,Office Supplies,Art,South,US,Second Class,Critical,4,242.48,-30.86,0.20,2015-04-03,Illinois
CA-2015-100848,BH-11710,Brosina Hoffman,Home Office,Office Supplies,Paper,South,EU,Standard Class,High,12,820.68,37.82,0.30,2016-06-03,Florida
CA-2015-100849,GH-14410,Gary Hansen,Corporate,Furniture,Tables,South,LATAM,Same Day,High,1,283.32,-65.15,0.20,2014-11-22,California
CA-2014-100850,AG-10270,Alejandro Grove,Home Office,Office Supplies,Envelopes,East,EU,Standard Class,High,6,1919.70,1.02,0.00,2015-02-24,Texas
CA-2015-100851,RA-19885,Ruben Ausman,Corporate,Technology,Accessories,West,US,Second Class,High,12,185.40,-81.82,0.30,2015-12-23,Virginia
CA-2015-100852,HP-14815,Harold Pawlan,Corporate,Furniture,Tables,South,EU,Second Class,Low,14,5044.48,609.55,0.20,2016-07-21,California
CA-2015-100853,CG-12520,Claire Gute,Consumer,Technology,Accessories,East,EU,Standard Class,High,9,1817.82,-858.95,0.30,2014-10-17,New York
CA-2014-100854,EB-13870,Emily Burns,Home Office,Technology,Phones,South,US,Standard Class,Medium,3,1230.18,197.18,0.20,2014-03-20,New York
CA-2016-100855,LC-16885,Lena Creighton,Home Office,Office Supplies,Envelopes,West,APAC,First Class,Critical,14,4267.48,469.86,0.20,2015-03-12,Washington
CA-2016-100856,BH-11710,Brosina Hoffman,Corporate,Office Supplies,Storage,South,APAC,Second Class,Critical,7,1044.12,-57.99,0.00,2015-02-21,California
CA-2014-100857,MA-17560,Matt Abelman,Corporate,Technology,Phones,East,LATAM,First Class,Critical,6,2295.24,215.70,0.00,2015-08-15,North Carolina
CA-2014-100858,BH-11710,Brosina Hoffman,Corporate,Technology,Machines,East,US,Second Class,Critical,6,457.02,-63.07,0.00,2014-06-23,North Carolina
CA-2015-100859,MA-17560,Matt Abelman,Consumer,Technology,Copiers,West,APAC,Same Day,Low,1,384.87,-50.92,0.20,2016-01-29,Florida
CA-2015-100860,HP-14815,Harold Pawlan,Home Office,Technology,Phones,West,US,Same Day,Low,9,2271.69,-206.28,0.10,2015-12-27,Pennsylvania
CA-2014-100861,AA-10315,Alex Avila,Consumer,Furniture,Chairs,South,LATAM,Second Class,Critical,9,3377.97,-580.03,0.10,2016-06-09,Texas
CA-2016-100862,SN-20710,Stephanie Phelps,Corporate,Office Supplies,Paper,Central,APAC,Second Class,Medium,1,151.89,22.36,0.30,2016-01-08,Florida
CA-2015-100863,GH-14410,Gary Hansen,Corporate,Technology,Copiers,East,APAC,Second Class,Medium,13,4016.09,-250.62,0.20,2014-09-15,Virginia
CA-2014-100864,MA-17560,Matt Abelman,Corporate,Furniture,Furnishings,East,EU,Standard Class,Critical,7,656.04,-299.43,0.30,2016-09-27,Illinois
CA-2014-100865,BH-11710,Brosina Hoffman,Corporate,Furniture,Tables,West,EU,First Class,High,10,824.40,11.23,0.20,2016-06-23,Pennsylvania
CA-2016-100866,LC-16885,Lena Creighton,Home Office,Technology,Machines,East,US,Second Class,Low,6,1884.78,202.24,0.30,2015-07-29,Washington
CA-2015-100867,AG-10270,Alejandro Grove,Corporate,Furniture,Furnishings,Central,LATAM,Second Class,Medium,10,556.50,-149.28,0.45,2016-02-24,California
CA-2014-100868,PK-19075,Pete Kriz,Corporate,Furniture,Bookcases,West,US,Second Class,Critical,13,4022.07,-775.73,0.10,2016-06-14,Pennsylvania
